scenario,status,objective,gen_cost,shed_cost,total_demand_MW,served_load_MW,total_shed_MW,shed_pct,shed_level1_MW,shed_level2_MW,shed_level3_MW,n_gen_fault,n_line_fault_direct,n_transformer_fault,n_branch_outage_total,n_thermal_off,failed_generators,failed_lines_direct,failed_transformers,failed_transformer_buses,outaged_branches_total,thermal_unit_on
1271,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1272,optimal,1011492.5200144143,248686.61939689223,762805.9006175221,6754.5684,5991.762499886099,762.805900113901,11.29318492228017,2.883668644842287e-08,6.10226867385078e-08,762.8059000240415,0,1,0,1,0,,L3,,,L3,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1273,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1274,optimal,1942005.9141787183,176450.01352167473,1765555.9006570436,6754.5684,4989.012499876619,1765.555900123381,26.138693038083392,2.9752059733918543e-08,6.64735338223288e-08,1765.5559000271553,1,0,0,0,1,G10,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=0
1275,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1276,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1277,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1278,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1279,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1280,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1281,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1282,optimal,1762008.5196597988,219202.61940022666,1542805.900259572,6754.5684,5211.76249995944,1542.8059000405603,22.840924966287414,1.2275104591387625e-08,2.7134035924435567e-08,1542.8059000011513,1,1,0,1,1,G2,L43,,,L43,G2=0;G3=1;G4=1;G5=1;G9=1;G10=1
1283,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1284,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,1,0,0,0,0,G8,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1285,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1286,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1287,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1288,optimal,1062209.1468339658,247871.52456482005,814337.6222691458,6754.5684,5940.230778062133,814.3376219378672,12.056101496253516,1.8646077617545803e-08,4.086594438453974e-08,814.3376218783553,0,1,0,1,0,,L4,,,L4,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1289,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1290,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1291,optimal,1762008.519707015,219202.61939996327,1542805.9003070518,6754.5684,5211.762499951118,1542.8059000488818,22.84092496641061,1.4531812890223839e-08,3.18460104491516e-08,1542.805900002504,1,1,0,1,1,G2,L31,,,L31,G2=0;G3=1;G4=1;G5=1;G9=1;G10=1
1292,optimal,1809272.2391835516,238966.33814384614,1570305.9010397056,6754.5684,5184.262499825423,1570.305900174577,23.24805682883568,4.869627558902072e-08,1.0671562093651315e-07,1570.3059000191647,1,0,0,0,0,G1,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1293,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1294,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1295,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1296,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1297,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1298,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1299,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1300,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1301,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1302,optimal,1760144.3196719813,217338.41940008034,1542805.900271901,6754.5684,5211.762499954262,1542.8059000457379,22.840924966364064,1.2671097422401753e-08,2.803087046639168e-08,1542.8059000050362,1,0,0,0,1,G3,,,,,G2=1;G3=0;G4=1;G5=1;G9=1;G10=1
1303,optimal,1760144.3196719813,217338.41940008034,1542805.900271901,6754.5684,5211.762499954262,1542.8059000457379,22.840924966364064,1.2671097422401753e-08,2.803087046639168e-08,1542.8059000050362,1,0,0,0,1,G3,,,,,G2=1;G3=0;G4=1;G5=1;G9=1;G10=1
1304,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1305,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1306,optimal,1617903.9156180217,203198.01524760606,1414705.9003704158,6754.5684,5339.862499933909,1414.7059000660913,20.944430736182806,1.7099460517201584e-08,3.7607266965054984e-08,1414.7059000113845,1,0,0,0,1,G4,,,,,G2=1;G3=1;G4=0;G5=1;G9=1;G10=1
1307,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1308,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1309,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1310,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1311,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1312,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,1,0,0,0,0,G6,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1313,optimal,1617903.9156180217,203198.01524760606,1414705.9003704158,6754.5684,5339.862499933909,1414.7059000660913,20.944430736182806,1.7099460517201584e-08,3.7607266965054984e-08,1414.7059000113845,1,0,0,0,1,G4,,,,,G2=1;G3=1;G4=0;G5=1;G9=1;G10=1
1314,optimal,1617903.9156180217,203198.01524760606,1414705.9003704158,6754.5684,5339.862499933909,1414.7059000660913,20.944430736182806,1.7099460517201584e-08,3.7607266965054984e-08,1414.7059000113845,1,0,0,0,1,G4,,,,,G2=1;G3=1;G4=0;G5=1;G9=1;G10=1
1315,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1316,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1317,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1318,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1319,optimal,1617903.9156180217,203198.01524760606,1414705.9003704158,6754.5684,5339.862499933909,1414.7059000660913,20.944430736182806,1.7099460517201584e-08,3.7607266965054984e-08,1414.7059000113845,1,0,0,0,1,G4,,,,,G2=1;G3=1;G4=0;G5=1;G9=1;G10=1
1320,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1321,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1322,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1323,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1324,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1325,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,1,0,0,0,0,G6,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1326,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1327,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1328,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1329,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1330,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1331,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1332,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,1,0,0,0,0,G8,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1333,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,1,0,0,0,0,G6,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1334,optimal,1942005.9141787183,176450.01352167473,1765555.9006570436,6754.5684,4989.012499876619,1765.555900123381,26.138693038083392,2.9752059733918543e-08,6.64735338223288e-08,1765.5559000271553,1,0,0,0,1,G10,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=0
1335,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1336,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1337,optimal,1651070.9307264644,222365.03024655534,1428705.900479909,6754.5684,5325.86249991447,1428.7059000855293,21.151697865485072,2.2397464574565604e-08,4.820062919553181e-08,1428.705900014931,1,0,0,0,1,G5,,,,,G2=1;G3=1;G4=1;G5=0;G9=1;G10=1
1338,optimal,1011492.5197590671,248686.61939888433,762805.9003601827,6754.5684,5991.76249993248,762.8059000675204,11.293184921593516,1.6455040694712703e-08,3.6141762783183105e-08,762.8059000149235,0,1,0,1,0,,L2,,,L2,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1339,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1340,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1341,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1342,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1343,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1344,optimal,1617903.9156180217,203198.01524760606,1414705.9003704158,6754.5684,5339.862499933909,1414.7059000660913,20.944430736182806,1.7099460517201584e-08,3.7607266965054984e-08,1414.7059000113845,1,0,0,0,1,G4,,,,,G2=1;G3=1;G4=0;G5=1;G9=1;G10=1
1345,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1346,optimal,1011492.5198578504,248686.61939773144,762805.900460119,6754.5684,5991.762499908011,762.8059000919891,11.293184921955769,2.0762048508068897e-08,4.531783302383731e-08,762.8059000259093,0,1,0,1,0,,L12,,,L12,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1347,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1348,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1349,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1350,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1351,optimal,2027516.4156233906,203198.01524739375,1824318.4003759967,6754.5684,4930.249999937464,1824.3184000625358,27.00865979923359,1.8048263268634532e-08,3.775651021682874e-08,1824.318400006731,2,0,0,0,1,G4;G7,,,,,G2=1;G3=1;G4=0;G5=1;G9=1;G10=1
1352,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1353,optimal,1617903.9156180217,203198.01524760606,1414705.9003704158,6754.5684,5339.862499933909,1414.7059000660913,20.944430736182806,1.7099460517201584e-08,3.7607266965054984e-08,1414.7059000113845,1,0,0,0,1,G4,,,,,G2=1;G3=1;G4=0;G5=1;G9=1;G10=1
1354,optimal,1421105.020442244,248686.61939356098,1172418.4010486829,6754.5684,5582.1499998269455,1172.4184001730544,17.35741398625935,4.98307045549812e-08,1.0678802606635544e-07,1172.4184000164355,1,1,0,1,0,G7,L28,,,L28,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1355,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
1356,optimal,1011492.5199887936,248686.61939682037,762805.9005919733,6754.5684,5991.762499887271,762.8059001127292,11.293184922262823,2.7458001515250526e-08,5.803054095238996e-08,762.8059000272406,0,0,0,0,0,,,,,,G2=1;G3=1;G4=1;G5=1;G9=1;G10=1
